image_id,id,caption,image
253958,501406,The view of the inside of a cabin with a stove and crowded counters.,000000253958.jpg
253958,499699,A table in the kitchen of a building with screen walls,000000253958.jpg
253958,498529,"This shack has a small table to the left, a stove in the back, and a counter top on the right.",000000253958.jpg
253959,643729,a woman and kid sit look at a birthday cake ,000000253959.jpg
253959,643945,A woman presents a birthday cake to a young girl preparing to blow out the candles.,000000253959.jpg
253959,640015,A woman is setting a cake in front of a girl.,000000253959.jpg
253959,642145,The young girls face shows total surprise when she sees the cake.,000000253959.jpg
253959,643714,A presenting a birthday cake to a child.,000000253959.jpg
253960,54117,A woman at a restaurant eating a deep dish pizza.,000000253960.jpg
253960,50787,A woman smiles over a deep dish pizza.,000000253960.jpg
253960,53697,A woman sitting in a restaurant with a deep dish pizza.,000000253960.jpg
253960,51249,A woman sitting in front of a deep dish pizza.,000000253960.jpg
253960,54150,A girl sitting in a restaurant smiling in front of a bread entre.,000000253960.jpg
253962,817138,Several bunches of carrots on a cutting board next to a squash on a counter.,000000253962.jpg
253962,813756,A bunch of small carrots and squash on a kitchen counter.,000000253962.jpg
253962,816742,"A counter with carrots on a cutting board, the bottom part of a blender and a dish rack on it. ",000000253962.jpg
253962,816544,"A cluttered counter with vegetables, knives, a blender and bottles.",000000253962.jpg
253962,816937,A bundle of vegetables on a kitchen counter top.,000000253962.jpg
253964,168117,A man popping a wheelie on a motorcycle on a street.,000000253964.jpg
253964,190212,guy doing a wheelie on his motorcycle with another rider beside him,000000253964.jpg
253964,179175,A few people on motorbikes riding along the street.,000000253964.jpg
253964,177495,A man doing a wheelie on a motorcycle on a commercial street,000000253964.jpg
253964,184971,Several people on motorcycles on a city street.,000000253964.jpg
253965,84576,Several people are spending time in a park with a jet airliner on the ground in the background,000000253965.jpg
253965,85290,A group of people on a grassy field where a plane is landing,000000253965.jpg
253965,84729,There are several people enjoying the fresh air and sunshine in this field. ,000000253965.jpg
253965,85209,people watching a jet in the distance thats on a run way,000000253965.jpg
253965,81867,A group of poeple hanging out in a field in front of a jetliner.,000000253965.jpg
253967,529482,One guy and three ladies on their cell phones.,000000253967.jpg
253967,531339,A group of people with their cell phones in their hands. ,000000253967.jpg
253967,534660,The actors are posing in their costumes for a play.,000000253967.jpg
253967,528606,A group of people standing in a room together.,000000253967.jpg
253967,527133,A group of people holding cell phones and posing.,000000253967.jpg
253969,204776,A man and a woman standing next to each other.,000000253969.jpg
253969,230189,A cute little oriental couple standing at an air port with cameras and smiling ,000000253969.jpg
253969,222569,A couple is getting a picture by baggage claim,000000253969.jpg
253969,224525,A man and a woman with cameras at a baggage claim.,000000253969.jpg
253969,232331,Young couple smiling and standing in front of a baggage claim sign at the airport.,000000253969.jpg
253970,400356,Book open on top of a table next to a laptop computer. ,000000253970.jpg
253970,394413,Laptop computer and open book on desk area.,000000253970.jpg
253970,397950,A book sits open on the office desk next to a laptop.,000000253970.jpg
253970,398988,"A desk with book, laptop and a mouse.",000000253970.jpg
253970,397680,A desk topped with an open laptop computer.,000000253970.jpg
253971,644787,Sign made from a surfboard on a beach with people walking.,000000253971.jpg
253971,641280,"A yellow surfboard that reads "" Surf Rescue "".",000000253971.jpg
253971,643866,People are walking and body-boarding on the beach.,000000253971.jpg
253971,643695,A few people walking on he beach near a surf board.,000000253971.jpg
253971,641712,A bunch of people are playing in the beach water. ,000000253971.jpg
253975,167132,A man riding a bicycle along the ocean.,000000253975.jpg
253975,137492,A man riding a bike on a beach next to the ocean.,000000253975.jpg
253975,151016,A man riding his bike near a beach passing by a truck,000000253975.jpg
253975,147689,A man riding a bicycle on the beach.,000000253975.jpg
253975,150344,A man is riding a bicycle by the shore.,000000253975.jpg
253981,201447,A dog next to a frisbee with a thought bubble,000000253981.jpg
253981,200529,A large brown dog sitting next to a frisbee.,000000253981.jpg
253981,192291,A brown dog sitting in the grass next to a Frisbee.,000000253981.jpg
253981,199938,A dog in the law with a frisbee and a speech bubble.,000000253981.jpg
253981,203478,"a big brown dog with tongue hanging out, with a frisbee beside him",000000253981.jpg
253988,805200,a dog that has jumped into the air with a red Frisbee in his mouth,000000253988.jpg
253988,799041,a dog that is jumping around with a frizbe,000000253988.jpg
253988,798453,A beautiful black and white dog catching a frisbee in midair,000000253988.jpg
253988,803271,A dog jumps to catch a toy in a park.,000000253988.jpg
253988,804954,The dog is jumping to catch a toy in the air.,000000253988.jpg
253992,558027,The kitchen has a good view of the dining room. ,000000253992.jpg
253992,559881,The kitchen is equipped with all the latest appliances.,000000253992.jpg
253992,557094,A kitchen with a white counter next to a refrigerator freezer.,000000253992.jpg
253992,558840,A counter and a refrigerator in a room.,000000253992.jpg
253992,558966,"A kitchen with a counter with drinks, cigarettes, keys and a cell phone.",000000253992.jpg
254001,578957,a wood bench with some flowers next to it.,000000254001.jpg
254001,575753,a bench  sitting by a wall and surrounded by purple flowers ,000000254001.jpg
254001,580187,A bench that is sitting against a wall.,000000254001.jpg
254001,579356,The flowers are next to the open  bench,000000254001.jpg
254001,577193,A bench and flowers sitting in front of a stone wall.,000000254001.jpg
254002,335294,A man holding a nintendo wii game controller.,000000254002.jpg
254002,340118,A person's hands operating a Wii and a remote control.,000000254002.jpg
254002,331724,A person playing the Wii in a dark room.,000000254002.jpg
254002,319577,A man is holding a video game controller in each hand.,000000254002.jpg
254002,321623,A man playing a game with remote controllers.,000000254002.jpg
254003,522906,Two giraffe standing next to each other in a forest.,000000254003.jpg
254003,521124,two giraffes feeding on very tall leaves in the forest,000000254003.jpg
254003,516540,Two giraffes that have their heads in the branches of tree's.,000000254003.jpg
254003,518457,a couple of giraffes eat some tree branches ,000000254003.jpg
254003,514575,A couple of giraffes eating branches from a tree.,000000254003.jpg
254004,37850,Luggage handlers unloading many suitcases at an airport.,000000254004.jpg
254004,37451,Three airport workers loading luggage onto the truck.,000000254004.jpg
254004,44279,three young men are piling luggage into a storage container,000000254004.jpg
254004,37097,Baggage handlers are an airport loading luggage onto a plane.,000000254004.jpg
254004,43235,Airport baggage handlers loading luggage into a cart.,000000254004.jpg
254005,508375,a tower with a clock attached to the side of it ,000000254005.jpg
254005,511393,A building with a clock on it which says 9:32.,000000254005.jpg
254005,511348,A clock tower standing near another tall building.,000000254005.jpg
254005,504490,A very tall clock tower with a giant clock mounted to it's side.,000000254005.jpg
254005,552025,A tower with a clock behind a street light.,000000254005.jpg
254007,619482,A box with a picture of a television and its set on it.,000000254007.jpg
254007,617025,The large tv is still contained in the original box.,000000254007.jpg
254007,626394,A box with a pair of scissors stuck in the top of it.,000000254007.jpg
254007,617586,A new HD LCD TV in the carton being opened with scissors.,000000254007.jpg
254007,626898,Large box on wooden floor with a scissors sticking out of it.,000000254007.jpg
254008,714283,Three cows grazing in grass near a forest.,000000254008.jpg
254008,714868,Cows are eating grass in the woods at twilight.,000000254008.jpg
254008,722152,A couple of cows standing on top of a green hillside.,000000254008.jpg
254008,723220,Three black and white cows grazing at the edge of a forest.,000000254008.jpg
254008,714526,some brown and white cows dirt grass and trees,000000254008.jpg
254009,266714,A group of giraffe standing next to each other in a field.,000000254009.jpg
254009,276995,A group of giraffes eating on a big green bush.,000000254009.jpg
254009,270116,Giraffes gather around a bush in a wooded area.,000000254009.jpg
254009,276362,Three giraffes grazing from a tree in a grassy field.,000000254009.jpg
254009,268763,The giraffes are bending their necks down to eat from the bush.,000000254009.jpg
254011,798003,A man is riding a surfboard in the ocean.,000000254011.jpg
254011,800514,a man is riding a white surfboard at the beach,000000254011.jpg
254011,797868,a man riding the top of a wave with a surfboard,000000254011.jpg
254011,800304,Surfer riding breaking wave in ocean about to fall,000000254011.jpg
254011,801990,a young man catches a wave sideways on his surfboard,000000254011.jpg
254022,523865,A bed well done with white sheets and pillows,000000254022.jpg
254022,513545,"A bed with lamps, night stands, a clock and a phone.",000000254022.jpg
254022,518837,A white bed topped with lots of pillows.,000000254022.jpg
254022,516674,A bed with a brown head board and an orange cover on the bed.,000000254022.jpg
